nama_tempat,alamat,rating,jumlah_review,stt_tlp,website,latitude,longitude,aksesibilitas,type_place_clean,kota_kabupaten,is_24_hours,open_time,close_time,operational_status,telepon_clean,skor_aksesibilitas,Label_akses
MASJID JAMI' AL-FALAH,Kec. Cigandamekar,"4,8",41.0,Tidak Ada,Tidak Tersedia,-6.8812405,108.5149234,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
MASJID Al FALAH,Kec. Kuningan,"4,7",32.0,Tidak Ada,Tidak Tersedia,-6.953206,108.481661,,Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Hidayatul Muslimin,,"4,7",71.0,Tidak Ada,Tidak Tersedia,-7.0203405,108.3936802,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Mesjid Al-Hidayah,Kec. Ciawigebang,"4,6",61.0,Ada,Tidak Tersedia,-6.9307892,108.5809436,,Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,8225873372.0,0,Tidak Tersedia
Masjid Jami Baitul Mu'minin Gandasoli,Kec. Kramatmulya,"4,5",30.0,Tidak Ada,Tidak Tersedia,-6.9363404,108.4705409,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Baiturrahim Ciloa Kuningan,Kec. Kuningan,"4,7",88.0,Tidak Ada,Tidak Tersedia,-6.9453036,108.4874244,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Karomat,Kec. Kuningan,"4,6",87.0,Tidak Ada,Tidak Tersedia,-6.9943587,108.5151064,,Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Assalam Pagundan,"Jl. Pagundan, Kec. Lebakwangi","4,6",130.0,Ada,Tidak Tersedia,-6.9849507,108.5570303,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,81324369654.0,0,Tidak Tersedia
Masjid Al-Huda,Kec. Cigugur,"4,7",69.0,Tidak Ada,Tidak Tersedia,-6.9864204,108.4659383,,Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Baitul Muklisin,"Jl. Raya Susukan, Kec. Ciawigebang","4,7",58.0,Tidak Ada,Tidak Tersedia,-6.9656431,108.566741,,Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Cijoho,"Jl. RE. Martadinata No.40, Kec. Kuningan","4,6",133.0,Ada,Tidak Tersedia,-6.9691156,108.4913434,,Masjid,Kabupaten Kuningan,False,,,Tidak diketahui,895364602998.0,0,Tidak Tersedia
"Gereja Katolik St. Carolus Borromeus, Sukamulya",Kec. Cigugur,"4,7",55.0,Tidak Ada,Tidak Tersedia,-6.9774796,108.4586854,,Gereja Katolik,Kabupaten Kuningan,False,,,Tidak diketahui,,0,Tidak Tersedia
Gereja Kristen Indonesia Kuningan,"Jl. Siliwangi No.81, Kec. Kuningan","4,6",46.0,Ada,Tidak Tersedia,-6.9802279,108.4792252,,Gereja Protestan,Kabupaten Kuningan,False,,,Tidak diketahui,232871171.0,0,Tidak Tersedia
"Gereja Katolik Maria Putri Murni Sejati, Cisantana",Kec. Cigugur,"4,7",224.0,Ada,Tidak Tersedia,-6.959678,108.4523659,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Katolik,Kabupaten Kuningan,False,,,Tidak diketahui,82111795559.0,1,Aksesibilitas Terbatas
MAKIN Kuningan,"Jl. Siliwangi No.45, Kec. Kuningan","4,5",231.0,Ada,Tidak Tersedia,-6.9774876,108.4813727,,Vihara,Kabupaten Kuningan,False,,,Tidak diketahui,23181289.0,0,Tidak Tersedia
Masjid Jami At-Taqwa Abu-Salam,Kec. Sukahaji,"4,4",48.0,Tidak Ada,Tidak Tersedia,-6.8422198,108.2856504,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,2,Aksesibilitas Terbatas
Masjid Miftahul Jannah,"No Jl. Raya K H Abdul Halim No.499, Kec. Majalengka","4,7",182.0,Tidak Ada,Tidak Tersedia,-6.833824,108.2441363,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Raharja Khoirul Ummah,Kec. Majalengka,"4,7",59.0,Tidak Ada,Tidak Tersedia,-6.8374086,108.2288067,,Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Hidayah,"Jl. Pangeran Muhamad, Kec. Rajagaluh","4,7",73.0,Tidak Ada,Tidak Tersedia,-6.7872703,108.3381367,,Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Baiturrahim,Kec. Maja,"4,6",50.0,Tidak Ada,Tidak Tersedia,-6.8719387,108.2874342,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jamie Al Furqon,,"4,6",149.0,Tidak Ada,Tidak Tersedia,-7.0203543,108.3806694,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al Hidayah,"Jl. Raya Cirebon - Bandung Desa, Kec. Palasah","4,7",132.0,Tidak Ada,Tidak Tersedia,-6.7212534,108.2974468,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jamie Darussalam,"Jl. Kh. Abdul Halim No.1000, Kec. Panyingkiran","4,6",81.0,Tidak Ada,Tidak Tersedia,-6.8036277,108.1853062,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Al-Hurriyah,"Jl. Raya Cirebon - Bandung No.40, Kec. Jatiwangi","4,6",43.0,Tidak Ada,Tidak Tersedia,-6.7332072,108.2615294,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Al-Imam Majalengka,Kec. Majalengka,"4,8",211.0,Ada,Tidak Tersedia,-6.8354542,108.2267673,,Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,881023447394.0,0,Tidak Tersedia
Masjid Al-Ikhwan,"Jl. Nasional 5 No.16, Kec. Jatiwangi","4,7",66.0,Tidak Ada,Tidak Tersedia,-6.7414541,108.2523635,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Baiturrahman (Haurduni),Kec. Maja,"4,6",44.0,Tidak Ada,Tidak Tersedia,-6.8806808,108.3016364,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
MASJID BESAR SYIFAAUL QULUUB MAJA,Kec. Maja,"4,7",191.0,Tidak Ada,Tersedia,-6.8886512,108.30357,,Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,,0,Tidak Tersedia
MASJID NURUL ILMI,"Jl. Kebon Kawung, Kec. Majalengka","4,9",86.0,Ada,Tersedia,-6.8472565,108.2553737,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,False,,,Tidak diketahui,85221228704.0,0,Tidak Tersedia
GKPB MDC Kadipaten,"Jl. Ampera No.21, Kec. Kadipaten","5,0",233.0,Ada,Tidak Tersedia,-6.766186,108.171361,,Gereja Protestan,Kabupaten Majalengka,False,,,Tidak diketahui,2338668996.0,0,Tidak Tersedia
Masjid Al-Kautsar,Kec. Margahayu,"4,8",118.0,Tidak Ada,Tidak Tersedia,-6.9600165,107.5713957,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Amr Bin Ash,"Jl. Cisirung Jl. Cibedug Hilir No.143, Kec. Dayeuhkolot","4,7",69.0,Tidak Ada,Tidak Tersedia,-6.9759323,107.6016832,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Muslimun Cikupa,Kec. Kutawaringin,"4,6",67.0,Tidak Ada,Tidak Tersedia,-7.0190552,107.5188493,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid AL AMANAH,"Jl. Sadang Asri V, Kec. Astanaanyar","4,6",34.0,Ada,Tidak Tersedia,-6.940861,107.6015801,,Masjid,Kota Bandung,False,,,Tidak diketahui,83175778616.0,0,Tidak Tersedia
Masjid Al Islah,"Jl. Suka Ati No.54, Kec. Bandung Kidul","4,8",40.0,Tidak Ada,Tidak Tersedia,-6.9593064,107.6229592,,Masjid,Kota Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Hanifa Kerenceng/Zahrah Wabnaha Faishal,"Jl. Purawijaya, Kec. Baleendah","4,5",73.0,Ada,Tidak Tersedia,-6.9983304,107.6086831,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,82215672200.0,0,Tidak Tersedia
Masjid Asy Syukur,"Jl. Cicukang Indah VIII No.14, Kec. Margaasih","4,8",120.0,Ada,Tidak Tersedia,-6.9775027,107.5562251,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,225418857.0,0,Tidak Tersedia
Masjid Jami Al-Muminin,"Jl. Sukamenak No.151, Kec. Margahayu","4,6",40.0,Tidak Ada,Tidak Tersedia,-6.9717025,107.5863462,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al - Muslimun,"Jl. Katapang Andir, Kec. Katapang","4,7",88.0,Tidak Ada,Tidak Tersedia,-6.9996273,107.555405,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Thoriqul Jannah,"Jl. Terusan Burujul Jl. Cibolerang No.Ds, Kec. Margaasih","4,6",51.0,Tidak Ada,Tidak Tersedia,-6.9571021,107.5650546,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al-Muntashir TCI,"Jl. Taman Cibaduyut Indah J, Kec. Dayeuhkolot","4,7",129.0,Tidak Ada,Tidak Tersedia,-6.9638081,107.6015598,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Hikmah,Kec. Katapang,"4,8",51.0,Tidak Ada,Tidak Tersedia,-7.0019715,107.5478603,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid SALMAN RASIDI,,"4,9",57.0,Ada,Tersedia,-7.0196941,107.5395487,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,8112441444.0,0,Tidak Tersedia
Masjid Jami Al Muhsinin,"Jl. Sukamenak No.84, Kec. Margahayu","4,5",38.0,Tidak Ada,Tidak Tersedia,-6.971672,107.5815366,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Almanar I,"Jl. Sukamenak No.11a, Kec. Margahayu","4,8",45.0,Tidak Ada,Tidak Tersedia,-6.9713504,107.5750408,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Inayah Karees Kulon,"Jl. Gatot Subroto No.43, Kec. Lengkong","4,6",66.0,Tidak Ada,Tidak Tersedia,-6.922132,107.6208368,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Besar Soreang,"Jl. Raya Soreang-Ciwidey No.123, Kec. Soreang","4,4",205.0,Ada,Tidak Tersedia,-7.0268274,107.5161858,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,81320360654.0,0,Tidak Tersedia
Masjid Al Falah,Kec. Kutawaringin,"4,6",45.0,Ada,Tidak Tersedia,-6.9760197,107.548023,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,8987159767.0,0,Tidak Tersedia
Masjid Al-Khabiir,"Jl. Sayati Hilir No.65, Kec. Margahayu","4,6",164.0,Tidak Ada,Tidak Tersedia,-6.9802905,107.5745372,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid At-Tauhid,Kec. Baleendah,"4,8",45.0,Tidak Ada,Tidak Tersedia,-7.0053197,107.6093701,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami An-Nur,"Jl. Babakan Rancamanyar No.44, Kec. Baleendah","4,9",36.0,Tidak Ada,Tidak Tersedia,-6.9916765,107.5959597,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Riyadhul Muttaqin,Kec. Soreang,"4,5",57.0,Tidak Ada,Tidak Tersedia,-7.028802,107.5383156,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Muhammad Alwi,"Jl. Pesantren Bar. No.6, Kec. Soreang","4,7",316.0,Tidak Ada,Tidak Tersedia,-7.0276519,107.5210929,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Komplek Masjid Al Muhajirin,"Jalan Soreang - Cipatik KM. 3, Kec. Kutawaringin","4,1",70.0,Ada,Tidak Tersedia,-7.0076149,107.5248101,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,8112241789.0,0,Tidak Tersedia
Masjid Al-Munawwaroh 1,"Jl. Pasawahan No.173, Kec. Margahayu","4,7",61.0,Tidak Ada,Tidak Tersedia,-6.9794336,107.5776214,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Muhajirin Permata Kopo,Kec. Margahayu,"4,7",53.0,Tidak Ada,Tidak Tersedia,-6.9742606,107.5808464,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Babul Jannah,"Jl. Sadang, Kec. Margahayu","4,6",49.0,Tidak Ada,Tidak Tersedia,-6.9547802,107.5682245,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Muhajirin,"Jl. Gading Junti Asri, Kec. Katapang","4,8",53.0,Tidak Ada,Tidak Tersedia,-6.9979075,107.5687829,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Barokah Nata Endah,"Jl. Nata Endah, Kec. Margahayu","4,8",98.0,Tidak Ada,Tidak Tersedia,-6.9612917,107.5738514,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid jami Al Amanah,"Jl. Raya Dayeuhkolot No.92, Kec. Dayeuhkolot","4,6",35.0,Tidak Ada,Tidak Tersedia,-6.9739917,107.6179122,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Asy Syukur,Jalan Raya,"4,4",47.0,Tidak Ada,Tidak Tersedia,-7.0291986,107.5261341,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid RSUD Al-Ihsan,Kec. Baleendah,"4,7",202.0,Tidak Ada,Tidak Tersedia,-7.0084588,107.6222839,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,2,Aksesibilitas Terbatas
Church In Bandung,"Jl. Katapang, Kec. Lengkong","4,9",45.0,Ada,Tersedia,-6.9217783,107.6197254,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,,,Tidak diketahui,227318316.0,2,Aksesibilitas Terbatas
GPdI LK Bandung (Gereja Pantekosta di Indonesia Lengkong Kecil),"Jl. Lengkong Kecil No.34-36, Kec. Lengkong","4,5",55.0,Tidak Ada,Tidak Tersedia,-6.9234223,107.6138491,,Gereja Umum,Kota Bandung,False,,,Tidak konsisten,,0,Tidak Tersedia
GPIB Efata Batujajar,Jalan Raya,"4,5",43.0,Ada,Tidak Tersedia,-6.9140924,107.4974443,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Gereja Protestan,Kabupaten Bandung,False,,,Tidak diketahui,226868613.0,0,Tidak Tersedia
GKP Jemaat Lembang,"Jl. Jayagiri No.8, Kec. Lembang","4,7",55.0,Ada,Tidak Tersedia,-6.8070629,107.6199061,,Gereja Protestan,Kabupaten Bandung,False,,,Tidak konsisten,222787552.0,0,Tidak Tersedia
Gereja Kristen Pasundan Awiligar,"Jl. Awiligar Raya No.55, Kec. Cimenyan","4,5",33.0,Tidak Ada,Tidak Tersedia,-6.8807375,107.6369234,,Gereja Protestan,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
International Full Gospel Fellowship (IFGF) Bandung,"Jl. Pasir Kaliki No.25 - 27, Kec. Andir","4,8",149.0,Ada,Tersedia,-6.9146512,107.5932124,['Memiliki tempat parkir khusus pengguna kursi roda'],Gereja Protestan,Kota Bandung,False,,,Tidak diketahui,87722111767.0,1,Aksesibilitas Terbatas
"Gereja Katolik Paroki Santo Fransiskus Xaverius, Dayeuhkolot","Jl. Raya Bojongsoang No.17, Kec. Bojongsoang","4,7",208.0,Ada,Tersedia,-6.9841599,107.629783,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Bandung,False,,,Tidak diketahui,2242821012.0,3,Aksesibilitas Cukup Lengkap
Gereja Bethel Tabernakel Cisokan,Jl. Terusan Cisokan No. 19,"4,5",60.0,Ada,Tidak Tersedia,-6.901797,107.6318821,,Gereja Umum,Kota Bandung,False,,,Tidak diketahui,227274778.0,0,Tidak Tersedia
GPPS Agape,"Jl. Pagarsih No.136, Kec. Bojongloa Kaler","4,6",35.0,Tidak Ada,Tersedia,-6.9223716,107.5919605,,Gereja Umum,Kota Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
GBIS Kristus Pembela,"Jl. Muara Barat No.2, Kec. Bojongloa Kidul","5,0",31.0,Ada,Tidak Tersedia,-6.9392999,107.5992571,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Protestan,Kota Bandung,False,,,Tidak konsisten,8112331945.0,1,Aksesibilitas Terbatas
"Gereja Katolik Santo Albertus Magnus, Jatinangor",Kec. Jatinangor,"4,7",100.0,Tidak Ada,Tersedia,-6.9287443,107.763012,,Gereja Katolik,Kabupaten Sumedang,False,,,Tidak konsisten,,0,Tidak Tersedia
rubbish burning place,"Jl. Cemp. I No.3, Kec. Rancaekek","4,1",360.0,Tidak Ada,Tidak Tersedia,-6.9736138,107.7589296,,Pura,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
kost blu jafar,"Jl. Budi Luhur I No.17, Kec. Sukasari","4,6",59.0,Tidak Ada,Tidak Tersedia,-6.8725991,107.5929091,,Pura,Kota Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
rindi ssumurni,Kec. Cangkuang,"4,5",38.0,Tidak Ada,Tidak Tersedia,-7.0479167,107.548492,,Vihara,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurul Iman,"Jl. Waruga Jaya, Kec. Parongpong","4,7",53.0,Tidak Ada,Tidak Tersedia,-6.858971,107.5774884,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Cililin,Jalan Raya,"4,5",70.0,Ada,Tidak Tersedia,-6.9514999,107.4569073,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,89657172135.0,0,Tidak Tersedia
Masjid Almah Jariyah,"Jl. Sindangsari, Kec. Padalarang","4,8",33.0,Tidak Ada,Tidak Tersedia,-6.8875445,107.5104039,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Fat'h,"Jl. Puri Kenanga Raya, Kec. Ngamprah","4,9",91.0,Tidak Ada,Tidak Tersedia,-6.8580295,107.5270168,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,2,Aksesibilitas Terbatas
Masjid Sanghyang Pancanaka,"Jl. Michigan, Kec. Cimahi Sel","4,8",33.0,Tidak Ada,Tidak Tersedia,-6.8913919,107.5144525,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami' Al-Ikhlash,"Masjid Jl. Raya Caringin, Kec. Ngamprah","4,8",67.0,Tidak Ada,Tidak Tersedia,-6.8604222,107.5023288,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Jihad,"Jl. Cilame, Kec. Ngamprah","4,6",88.0,Tidak Ada,Tidak Tersedia,-6.856909,107.5087269,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jabal Nur,"Jl. Ciharashas, Kec. Ngamprah","4,7",160.0,Tidak Ada,Tidak Tersedia,-6.8549694,107.5137342,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Muhajirin BCI,"Jl. Bukit Cipageran Indah, Kec. Cimahi Utara","4,8",42.0,Tidak Ada,Tidak Tersedia,-6.8654184,107.5271788,,Masjid,Kota Cimahi,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Jauhar,"Jl. Permata Raya I No.12, Kec. Ngamprah","4,9",95.0,Tidak Ada,Tidak Tersedia,-6.8610703,107.5155323,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al Fajar,Kec. Ngamprah,"4,5",48.0,Tidak Ada,Tidak Tersedia,-6.8312244,107.4895425,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Asy Syifa,"Jl. Kamarung, Kec. Cisarua","5,0",83.0,Ada,Tidak Tersedia,-6.849483,107.5561896,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,81223992905.0,0,Tidak Tersedia
Masjid Ar-Ridwan,"Jl. Raya Gadobangkong No.92, Kec. Ngamprah","4,8",545.0,Tidak Ada,Tidak Tersedia,-6.8674072,107.519049,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Miftahul Barokah,"Jl. Tlk. Buyung, Kec. Cicendo","4,8",48.0,Tidak Ada,Tidak Tersedia,-6.9075096,107.5937937,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
"Masjid Al-Muhajirin Puspa Regency Batujajar, Bandung Barat",Kec. Batujajar,"4,6",74.0,Tidak Ada,Tidak Tersedia,-6.9164961,107.4978666,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Ponpes Al-Mu'awanah,Kec. Ngamprah,"4,4",44.0,Ada,Tidak Tersedia,-6.8556951,107.5179189,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,2220683833.0,0,Tidak Tersedia
Masjid Jami Al Falah,Jalan Blok Sinar jaya No.05,"4,6",57.0,Tidak Ada,Tidak Tersedia,-6.9243774,107.4957839,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid agung Batujajar,Kec. Batujajar,"4,7",42.0,Tidak Ada,Tidak Tersedia,-6.9189336,107.4912012,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Hidayah,"Jl. Raya Batujajar No.98, Kec. Ngamprah","4,7",30.0,Ada,Tidak Tersedia,-6.8692089,107.5028031,,Masjid,Kabupaten Bandung,False,,,Tidak diketahui,81389048436.0,0,Tidak Tersedia
Masjid PWNU Jawa Barat,"Jl. Terusan Galunggung No.9, Kec. Lengkong","4,8",120.0,Ada,Tidak Tersedia,-6.9280258,107.6253289,,Masjid,Kota Bandung,False,,,Tidak diketahui,82244445969.0,0,Tidak Tersedia
