nama_tempat,alamat,rating,jumlah_review,stt_tlp,website,latitude,longitude,aksesibilitas,type_place_clean,kota_kabupaten,is_24_hours,open_time,close_time,operational_status,telepon_clean,skor_aksesibilitas,Label_akses
GBI Stairway From Heaven,"Jl. Mekar Laksana No.8, Kec. Bojongloa Kidul","4,8",307.0,Tidak Ada,Tersedia,-6.9538614,107.6041844,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,07:00,18:30,Normal,,2,Aksesibilitas Terbatas
GKJ Kiaracondong,"Jl. Stasiun Kiaracondong No.99/134B, Kec. Kiaracondong","4,7",33.0,Ada,Tidak Tersedia,-6.9255684,107.6463212,,Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak diketahui,227305127.0,0,Tidak Tersedia
GBKP Bandung Barat,"Jl. Holis No.278 B, Kec. Bandung Kulon","4,5",52.0,Tidak Ada,Tersedia,-6.9310621,107.5721195,,Gereja Umum,Kota Bandung,False,08:00,12:00,Normal,,0,Tidak Tersedia
GKIm Ka Im Tong,"Jl. HOS. Cokroaminoto No.63, Kec. Cicendo","4,8",176.0,Tidak Ada,Tersedia,-6.910326,107.597774,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,07:00,14:00,Normal,,2,Aksesibilitas Terbatas
Gereja Baptis Indonesia Baitlahim,"Jl. Jend. Sudirman No.586, Kec. Andir","4,8",41.0,Ada,Tidak Tersedia,-6.9179732,107.5815055,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,226014479.0,1,Aksesibilitas Terbatas
GKPB Fajar Pengharapan - Satelit Pasirkoja,"Jl. Pasirkoja No.58, Kec. Astanaanyar","4,8",463.0,Ada,Tersedia,-6.9266151,107.6005577,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak diketahui,224237966.0,2,Aksesibilitas Terbatas
Gereja Baptis Indonesia Maleber,"Jl. Maleber Barat No.95, Kec. Andir","4,4",30.0,Ada,Tidak Tersedia,-6.9059269,107.5714193,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,226045056.0,0,Tidak Tersedia
GKDI Bandung,"Jl. Purnawarman No.13-15 Lantai 3, Kec. Sumur Bandung","5,0",89.0,Ada,Tidak Tersedia,-6.908257,107.6088796,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar', 'Tidak memiliki kursi khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,10:30,18:00,Normal,82119962001.0,0,Tidak Tersedia
GPIB Imanuel Cimahi,"Jl. Pasir Kumeli No.149 A, Kec. Cimahi Tengah","4,7",138.0,Tidak Ada,Tersedia,-6.8892445,107.5415932,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Protestan,Kota Cimahi,True,00:00,23:59,24 Jam,,1,Aksesibilitas Terbatas
GBI Aruna,"Jl. Aruna No.19, Kec. Cicendo","4,8",971.0,Tidak Ada,Tersedia,-6.9082245,107.5874633,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak konsisten,,3,Aksesibilitas Cukup Lengkap
"GEREJA HKBP Bandung, Resort Bandung","Jl. L. L. R.E. Martadinata No.96, Kec. Bandung Wetan","4,7",340.0,Ada,Tidak Tersedia,-6.908937,107.6244831,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak diketahui,224211627.0,3,Aksesibilitas Cukup Lengkap
HKBP Bandung Reformanda,"Jl. Sumedang No.2, Kec. Batununggal","4,8",132.0,Tidak Ada,Tersedia,-6.9158324,107.631053,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,07:30,19:30,Normal,,2,Aksesibilitas Terbatas
GKI Anugerah,"Jl. Jend. Sudirman No.193-197, Kec. Astanaanyar","4,7",275.0,Tidak Ada,Tersedia,-6.9201707,107.5974709,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak diketahui,,2,Aksesibilitas Terbatas
GKPI Bandung,"Jl. Ciliwung No.20, Kec. Bandung Wetan","4,7",71.0,Tidak Ada,Tersedia,-6.9056299,107.6265278,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,08:00,17:00,Normal,,3,Aksesibilitas Cukup Lengkap
Avalokitesvara Vidya Sasana,"Jl. Cikawao Dalam I No.35G, Kec. Lengkong","4,8",46.0,Ada,Tidak Tersedia,-6.9274726,107.615003,,Vihara,Kota Bandung,False,07:00,19:00,Normal,224241395.0,0,Tidak Tersedia
Vihara Karuna Mukti,"Jl. Pasundan, Kec. Regol","4,6",65.0,Ada,Tidak Tersedia,-6.926125,107.6086633,,Vihara,Kota Bandung,False,05:07,18:30,Tidak diketahui,224234597.0,0,Tidak Tersedia
Wihara Buddhi,"Jl. Cibadak No.281, Kec. Astanaanyar","4,1",46.0,Tidak Ada,Tidak Tersedia,-6.9208737,107.5928038,,Vihara,Kota Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Vihara Satya Budhi,"Jl. Kelenteng No.10 23A, Kec. Andir","4,8",142.0,Tidak Ada,Tersedia,-6.9179615,107.5926411,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Vihara,Kota Bandung,False,07:00,19:00,Normal,,3,Aksesibilitas Cukup Lengkap
Vihara Giritoba/ Sioe Sian Tong (Yayasan Giritoba),"Jl. Bojongloa No.70, Kec. Astanaanyar","4,3",40.0,Ada,Tersedia,-6.9304532,107.5994862,,Vihara,Kota Bandung,False,05:07,18:30,Tidak diketahui,225221401.0,0,Tidak Tersedia
Vihara Vimalakirti Bandung ( MNSBDI ),Kec. Bandung Kulon,"4,5",37.0,Ada,Tidak Tersedia,-6.9427908,107.5580849,['Memiliki pintu masuk khusus pengguna kursi roda'],Vihara,Kota Bandung,False,05:07,18:30,Tidak diketahui,226003554.0,1,Aksesibilitas Terbatas
Vihara Dharmasagara,"Jl. Muara Selatan No.51, Kec. Bojongloa Kidul","4,5",39.0,Tidak Ada,Tidak Tersedia,-6.9420142,107.6010726,,Vihara,Kota Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Masjid Baitul Mughni,"Jl. Naripan, Kec. Sumur Bandung","4,8",202.0,Tidak Ada,Tidak Tersedia,-6.920442,107.6109291,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bandung,False,03:30,21:30,Normal,,0,Tidak Tersedia
Vihara Vimala Dharma,"Jl. Ir. H. Juanda No.5, Kec. Bandung Wetan","4,7",123.0,Ada,Tidak Tersedia,-6.906144,107.6103585,,Vihara,Kota Bandung,False,05:07,18:30,Tidak diketahui,224238696.0,0,Tidak Tersedia
Pura Agung Wira Loka Natha,"Jl. Sriwijaya Raya, Kec. Cimahi Tengah","4,7",180.0,Ada,Tidak Tersedia,-6.88402,107.5354883,,Pura,Kota Cimahi,True,00:00,23:59,24 Jam,226640019.0,0,Tidak Tersedia
Pura Puser Dayeuh Siliwangi ᮕᮥᮛ ᮕᮥᮞᮨᮁ ᮓᮚᮩᮂ ᮞᮤᮜᮤᮝᮍᮤ,"Jl. Lembong No.38, Kec. Sumur Bandung","4,8",40.0,Tidak Ada,Tidak Tersedia,-6.9176854,107.611264,,Pura,Kota Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Pura Vira Chandra Dharma Secapa AD,Kec. Cidadap,"4,9",73.0,Tidak Ada,Tidak Tersedia,-6.8702837,107.5977838,,Pura,Kota Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Angkasa Pura II. PT Persero,Kec. Cicendo,"4,4",39.0,Ada,Tersedia,-6.9036801,107.5792096,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Pura,Kota Bandung,False,05:07,18:30,Tidak diketahui,226041221.0,2,Aksesibilitas Terbatas
Pura Vida,"Jl. Geusan Ulun No.3, Kec. Bandung Wetan","4,4",32.0,Tidak Ada,Tidak Tersedia,-6.904609,107.6116782,,Pura,Kota Bandung,False,10:00,21:00,Normal,,0,Tidak Tersedia
Pura Wira Satya Dharma ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮓᮁᮙ,"JL. H. Nasution, Kec. Cinambo","4,7",118.0,Tidak Ada,Tidak Tersedia,-6.9158995,107.6915073,,Pura,Kota Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Pura Wira Satya Akaça ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮃᮊᮞ᮪ᮠ,Kec. Margahayu,"4,9",44.0,Ada,Tidak Tersedia,-6.9851114,107.5681101,,Pura,Kabupaten Bandung,True,00:00,23:59,24 Jam,225405857.0,0,Tidak Tersedia
Graha Puralima,"Jl. Purawinata No.5, Kec. Lengkong","4,5",37.0,Ada,Tersedia,-6.923776,107.61182,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Pura,Kota Bandung,False,05:07,18:30,Tidak diketahui,224238976.0,0,Tidak Tersedia
Masjid Nurul Islam KH Noer Alie Islamic Center Bekasi,Kec. Bekasi Sel,"4,7",541.0,Tidak Ada,Tidak Tersedia,-6.2458944,106.9939234,['Memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,1,Aksesibilitas Terbatas
Masjid Jami An-Nur,"Jl. Sultan Agung No.9, Kec. Bekasi Bar","4,7",845.0,Tidak Ada,Tidak Tersedia,-6.2237907,106.9778761,,Masjid,Kota Bekasi,False,02:58,00:00,Tidak konsisten,,0,Tidak Tersedia
Masjid Al-Iman,"Jl. Pepaya I No.20, Kec. Bekasi Bar","4,8",101.0,Tidak Ada,Tidak Tersedia,-6.2107201,106.9686736,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami' Al-Mubaarok Bekasi,Jl. P.Jawa Dalam No.212,"4,7",36.0,Ada,Tidak Tersedia,-6.2448031,107.0307748,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,81283443434.0,0,Tidak Tersedia
Masjid Jami Al Muhajirin,"Perumnas Jl. Komodo Raya No.1, Kec. Bekasi Sel","4,8",722.0,Tidak Ada,Tidak Tersedia,-6.2339472,106.9814394,,Masjid,Kota Bekasi,False,04:00,21:15,Normal,,0,Tidak Tersedia
"Masjid Jami' Al Iman Narogong, Bekasi","Jl. Narogong Permai IC, Kec. Rawalumbu","4,9",143.0,Ada,Tersedia,-6.2765213,107.0072211,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,False,04:00,20:00,Normal,85893744592.0,0,Tidak Tersedia
Masjid Raya At-Taqwa Rawalumbu,"Jl. Lumbu Utara Raya Jembatan 11 No.2, Kec. Rawalumbu","4,8",892.0,Tidak Ada,Tersedia,-6.2849845,106.9998276,,Masjid,Kota Bekasi,False,03:00,22:00,Normal,,0,Tidak Tersedia
Masjid Al-Anshor,"Jl. Arjuna Raya, Kec. Bekasi Sel","4,8",124.0,Tidak Ada,Tidak Tersedia,-6.2402061,106.9808688,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kota Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Jami' Al-Ma'mur,"Jl. Raya Kp. Setu No.3, Kec. Bekasi Bar","4,7",149.0,Tidak Ada,Tidak Tersedia,-6.2413826,106.9556208,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami' Al-muawanah,"Jl. Kali Baru Barat, Kec. Bekasi Bar","4,7",242.0,Tidak Ada,Tidak Tersedia,-6.2186512,106.9637389,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Insan Kamil Mosque,"Jl. KH. Agus Salim No.96, Kec. Bekasi Tim","4,8",530.0,Tidak Ada,Tidak Tersedia,-6.235917,107.0065925,,Masjid,Kota Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Ar Raudhah,"Jl. Pesona Anggrek Harapan, Kec. Bekasi Utara","4,8",212.0,Tidak Ada,Tidak Tersedia,-6.2053585,106.9976873,,Masjid,Kota Bekasi,False,04:00,22:00,Normal,,0,Tidak Tersedia
Masjid Jami' Arrahmah,Jalan Pintu Air,"4,7",54.0,Tidak Ada,Tidak Tersedia,-6.2317375,107.0010353,,Masjid,Kota Bekasi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Raya Muhammad Ramadhan,"Jl. Pulo Ribung No.2, Kec. Bekasi Sel","4,8",785.0,Tidak Ada,Tidak Tersedia,-6.266905,106.9742845,,Masjid,Kota Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Al-Falah Perumahan Bekasi Permai Kota Bekasi,"Jl. Bekasi Permai VII No.15, Kec. Bekasi Tim","4,8",90.0,Tidak Ada,Tidak Tersedia,-6.2290181,107.0128382,['Memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,False,04:00,22:00,Tidak diketahui,,1,Aksesibilitas Terbatas
Masjid At-Taqwa Harapan Baru Regency,Kec. Bekasi Bar,"4,8",400.0,Ada,Tidak Tersedia,-6.2172253,106.9581971,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,214802634.0,0,Tidak Tersedia
Masjid Jami Syekh Burhanuddin Bekasi,"Jl. Prof. Moh. Yamin Gg. Swadaya No.RT. 08/05 Kel, Kec. Bekasi Tim","4,7",182.0,Tidak Ada,Tidak Tersedia,-6.2431134,107.020361,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al Istiqomah,Kec. Bekasi Tim,"4,7",203.0,Tidak Ada,Tidak Tersedia,-6.236329,107.0335457,,Masjid,Kota Bekasi,False,04:00,21:15,Normal,,0,Tidak Tersedia
Masjid Jami At-Taqwa,"Jl. Letnan Arsyad Raya No.12, Kec. Bekasi Sel","4,8",156.0,Tidak Ada,Tidak Tersedia,-6.243671,106.9894613,,Masjid,Kota Bekasi,False,03:30,20:00,Normal,,0,Tidak Tersedia
Masjid Jami Al - Amanah,"Jl. Mawar Raya, Kec. Bekasi Bar","4,8",61.0,Tidak Ada,Tidak Tersedia,-6.2327858,106.978286,,Masjid,Kota Bekasi,False,04:00,20:00,Normal,,0,Tidak Tersedia
Masjid Jami Al-Huda,"Jl. Perumahan Taman Kota V No.2, Kec. Bekasi Tim","4,8",68.0,Tidak Ada,Tidak Tersedia,-6.2400525,107.0081633,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Asy-Syifa,"Jl. Raya Perjuangan, Kec. Bekasi Utara","4,5",442.0,Ada,Tidak Tersedia,-6.2268937,107.0061621,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,82114313449.0,0,Tidak Tersedia
Masjid Jami Al Hidayah,Jalan Pulau Selayar Raya,"4,8",245.0,Tidak Ada,Tidak Tersedia,-6.2418317,107.0358163,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kota Bekasi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al-Furqon,"Jl. Jambu Air 8 No.1, Kec. Bekasi Bar","4,7",480.0,Ada,Tersedia,-6.214538,106.963173,['Memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,218863677.0,1,Aksesibilitas Terbatas
Masjid Jami Al-Akhyar,Kec. Bekasi Tim,"4,8",417.0,Tidak Ada,Tidak Tersedia,-6.2488789,107.0005867,,Masjid,Kota Bekasi,False,04:00,00:00,Tidak konsisten,,0,Tidak Tersedia
Masjid As Salam Jakasampurna,"Jl. Jatiluhur Raya Komp Pengairan No.Kav. 11, Kec. Bekasi Bar","4,8",632.0,Ada,Tersedia,-6.2451448,106.9695972,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,2122101485.0,2,Aksesibilitas Terbatas
Masjid Raya At-Taqwa,"Jl. Raya Pekayon No.14, Kec. Bekasi Sel","4,8",682.0,Tidak Ada,Tidak Tersedia,-6.2595123,106.9875584,"['Menyediakan alat bantu dengar', 'Mendukung broadcast audio Auracast', 'Dilengkapi dengan sistem bantu dengar', 'Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,3,Aksesibilitas Cukup Lengkap
Masjid Jami Al-Jihad,"Jl. Raya Siliwangi No.52, Kec. Rawalumbu","4,5",125.0,Tidak Ada,Tidak Tersedia,-6.2703893,106.9939851,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Jami Al-Hidayah,"Jl. Sersan Aswan, Kec. Bekasi Tim","4,8",221.0,Ada,Tidak Tersedia,-6.2584624,107.0136223,,Masjid,Kota Bekasi,False,04:00,21:30,Normal,85719698908.0,0,Tidak Tersedia
Masjid Jami Al Fattah,"Jl. Mekar Sari, Kec. Bekasi Tim","4,8",108.0,Tidak Ada,Tidak Tersedia,-6.2295837,107.0168845,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid AL Ishlah Harapan Baru,"Jl. Harapan Baru Timur Jl. Srikaya 1 No.1, Kec. Bekasi Bar","4,7",164.0,Ada,Tidak Tersedia,-6.2184212,106.966514,,Masjid,Kota Bekasi,False,04:00,00:00,Tidak konsisten,8979366861.0,0,Tidak Tersedia
Masjid Jami Al-Hidayah - PHR Bekasi Utara,"Jl. Perum. Prima Harapan Regency No.D-11, Kec. Bekasi Utara","4,8",220.0,Tidak Ada,Tidak Tersedia,-6.2100092,107.0163565,,Masjid,Kota Bekasi,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
MASJID AL AMIR,"Jl. Ahmad Yani, Kec. Bekasi Sel","4,7",52.0,Tidak Ada,Tidak Tersedia,-6.2351694,106.9952746,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
"Masjid Besar Al-Muwahhidin - Margahayu, Bekasi Timur","Jl. Insinyur H. Juanda No.9b, Kec. Bekasi Tim","4,8",89.0,Tidak Ada,Tidak Tersedia,-6.2435054,107.0050108,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Baiturrahim Jakasetia,"Jl. Surya Raya No.384, Kec. Bekasi Sel","4,8",743.0,Ada,Tersedia,-6.2551466,106.9676251,,Masjid,Kota Bekasi,False,04:00,22:00,Normal,218208310.0,0,Tidak Tersedia
Masjid Raya Jatimulya,"Jl. Jatimulya Raya No.1A, Kec. Tambun Sel","4,8",533.0,Tidak Ada,Tidak Tersedia,-6.2678635,107.0206756,,Masjid,Kabupaten Bekasi,False,04:30,21:00,Normal,,0,Tidak Tersedia
Masjid Jami Al-Muhadjirin Bekasi,"Jl. P. Jawa Raya No.22, Kec. Bekasi Tim","4,6",70.0,Ada,Tidak Tersedia,-6.2501307,107.0295724,,Masjid,Kota Bekasi,False,04:00,22:00,Tidak diketahui,8889882727.0,0,Tidak Tersedia
Masjid Jami Al-Kautsar,"Jl. Raya Bumi Anggrek No.13, Kec. Tambun Utara","4,8",490.0,Tidak Ada,Tidak Tersedia,-6.2216892,107.0365447,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Al-Ghufron,"Jl. Margahayu Jaya Blk. C No.77, Kec. Bekasi Tim","4,8",816.0,Tidak Ada,Tidak Tersedia,-6.255077,107.0175212,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Hidayatullah,Kec. Bekasi Sel,"4,6",81.0,Tidak Ada,Tidak Tersedia,-6.2746428,106.9803944,,Masjid,Kota Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Jami' AlMubaarok,"Jl. Dewi Sartika, Kec. Bekasi Tim","4,8",536.0,Tidak Ada,Tersedia,-6.2546525,107.0043793,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kota Bekasi,False,04:00,21:30,Normal,,0,Tidak Tersedia
Masjid Al-Ikhlash Margahayu Jaya,"Jl. Turi No.2001, Kec. Bekasi Tim","4,8",159.0,Ada,Tidak Tersedia,-6.2589694,107.0173348,,Masjid,Kota Bekasi,False,04:30,21:00,Normal,85881447787.0,0,Tidak Tersedia
Masjid Al-Muhajirin,"Jl. Palem Barat Raya No.3, Kec. Bekasi Sel","4,7",58.0,Tidak Ada,Tidak Tersedia,-6.2665523,106.9802878,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al-Ikhlas,Kec. Bekasi Sel,"4,7",43.0,Tidak Ada,Tidak Tersedia,-6.2509172,106.9943443,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Amanah,"Jl. Kp. Poncol Bulak No.45, Kec. Bekasi Sel","4,8",55.0,Tidak Ada,Tidak Tersedia,-6.2718167,106.9754856,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami' Al-Falah,"Jl. Patriot No.1B, Kec. Bekasi Bar","4,8",264.0,Tidak Ada,Tidak Tersedia,-6.245727,106.9659735,,Masjid,Kota Bekasi,False,04:00,21:15,Normal,,0,Tidak Tersedia
Masjid Nurani,Kec. Bekasi Bar,"4,8",480.0,Ada,Tidak Tersedia,-6.2218983,106.973498,,Masjid,Kota Bekasi,True,00:00,23:59,24 Jam,2188855612.0,0,Tidak Tersedia
Masjid Jami' Al Muhajirin,Jalan Utama Raya No.Perumahan,"4,8",264.0,Ada,Tidak Tersedia,-6.2379324,107.0205739,,Masjid,Kota Bekasi,False,04:00,21:15,Normal,218821683.0,0,Tidak Tersedia
Masjid Jami' Nurul Huda,"Jl. Raya Jati Makmur, Kec. Pd","4,6",452.0,Tidak Ada,Tidak Tersedia,-6.2830651,106.9283847,,Masjid,Kota Bekasi,False,04:01,21:11,Normal,,0,Tidak Tersedia
"Gereja GPIB Jemaat Anugerah,Bekasi.","Jl. Perum. P. Dan K No.Blok A, Kec. Tambun Sel","4,6",73.0,Ada,Tidak Tersedia,-6.274416,107.0436385,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kabupaten Bekasi,False,05:07,18:30,Tidak konsisten,87809378448.0,2,Aksesibilitas Terbatas
GKI Bekasi Timur,"Jl. Bekasi Timur IX No.6, Kecamatan Jatinegara","4,5",175.0,Ada,Tersedia,-6.2163087,106.8725076,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Protestan,Kota Bekasi,False,09:00,17:00,Normal,218193668.0,3,Aksesibilitas Cukup Lengkap
Gereja Kristen Indonesia - Harapan Indah,"Perumahan Harapan Indah Jalan Taman Kenanga Blok HA No. 4-5 Kota, Kecamatan Medan Satria","4,7",278.0,Ada,Tersedia,-6.1781836,106.981031,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bekasi,False,08:00,16:00,Normal,218871403.0,2,Aksesibilitas Terbatas
Gereja HKBP Perumnas 2 Bekasi,Jalan Gunung Gede Raya No. 1 RT. 5/RW. 13,"4,6",159.0,Ada,Tersedia,-6.2430074,106.9905878,,Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak diketahui,218844443.0,0,Tidak Tersedia
GPIB Jemaat Galilea Bekasi,Kec. Bekasi Sel,"4,7",69.0,Ada,Tersedia,-6.2688839,106.9732835,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak konsisten,2182410100.0,0,Tidak Tersedia
GKI Jatiasih Bekasi,"Jalan Swatantra III, Kec. Jatiasih","4,6",117.0,Ada,Tidak Tersedia,-6.2907294,106.967886,,Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak diketahui,218214375.0,0,Tidak Tersedia
GKI Agus Salim,"Jl. KH. Agus Salim No.205, Kec. Bekasi Tim","4,8",84.0,Ada,Tersedia,-6.2271517,107.014447,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak konsisten,218803493.0,2,Aksesibilitas Terbatas
GKPI Bekasi,"Jl. Gn. Gede - Kayuringin No.3, Kec. Bekasi Sel","4,8",89.0,Ada,Tersedia,-6.2431978,106.9904735,,Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak diketahui,2188952724.0,0,Tidak Tersedia
Gereja Kristen Pasundan Jemaat Bekasi,"Jl. Insinyur H. Juanda No.166B, Kec. Bekasi Tim","4,7",68.0,Ada,Tersedia,-6.2494918,107.0141986,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak diketahui,218814961.0,1,Aksesibilitas Terbatas
GPIB GLORIA Bekasi,Jl. Kenanga IV Perumahan Jaka Permai No.38 Kav 37,"4,8",161.0,Ada,Tersedia,-6.2466845,106.975546,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak diketahui,218841983.0,2,Aksesibilitas Terbatas
GKJ Bekasi,Jl. Jatiluhur Raya RT.001/RW.013. Kompl. Pengairan,"4,7",250.0,Ada,Tersedia,-6.2475898,106.9678082,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Protestan,Kota Bekasi,False,05:07,18:30,Tidak konsisten,218840760.0,2,Aksesibilitas Terbatas
